numero_de_proyecto,clave_del_proyecto,fondo,id_entidad,entidad,id_municipio,municipio,proyecto,monto,pagado
4701,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,23,NATÍVITAS,CONSTRUCCIÓN DE TECHUMBRE EN COBAT 14 DE NATIVITAS  CLAVE 29ECB0014Z,791054,782352.41
4702,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,23,NATÍVITAS,"CONSTRUCCIÓN DE TECHADO EN PREESCOLAR NARCISO MENDOZA, NATIVITAS.",483769,478447.54
4703,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,23,NATÍVITAS,CONSTRUCCIÓN DE TECHUMBRE EN ESCUELA SECUNDARIA TÉCNICA NO. 3,725177,717200.05
4704,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,24,PANOTLA,"REHABILITACIÓN DE PAVIMENTO CON ADOQUIN HEXAGONAL, COLOR ROSA DE 8 CMS. DE ESPESOR, TENDIDO SOBRE CAMA DE ARENA DE 5 CMS. DE ESPESOR",550000,543950
4705,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,29,TEPEYANCO,"CONSTRUCCION DE PAVIMENTO DE ADOCRETO EN CALLE VICENTE GUERRERO,ENTRE CALLE LIBERTAD Y AV. UNIVERSIDAD.",1540000,1523060
4706,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,29,TEPEYANCO,"CONSTRUCCION DE PAVIMENTO DE ADOCRETO EN AVENIDA UNIVERSIDAD,ENTRE AV. VICENTE GUERRERO Y AV. 5 DE MAYO.",1285000,1270865
4707,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,29,TEPEYANCO,"CONSTRUCCION DE PAVIMENTO DE ADOCRETO EN 5 TA PRIVADA DE 5 DE MAYO, ENTRE LA CALLE 5 DE MAYO Y CERRADA.",175000,173075
4708,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,29,TEPEYANCO,"CONSTRUCCION DE PAVIMENTO DE ADOCRETO EN PRIVADA CUAUHCTEMOC,ENTRE 20 DE NOVIEMBRE NORTE Y CALLE BENITO JUAREZ.",234109,231533.8
4709,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,29,TEPEYANCO,"CONSTRUCCION DE PAVIMENTO DE CONCRETO EN 3 RA PRIVADA DE  20 DE NOVIEMBRE, ENTRE  20 DE NOVIEMBRE SUR Y CALLE 5 DE MAYO",377400,373248.6
4710,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,29,TEPEYANCO,"CONSTRUCCION DE MURO DE CONTENCION EN CALLE FRANCISCO I. MADERO,ENTRE AV.TLAXCALA Y CARRETERA FEDERAL PUEBLA-TLAXCALA.",188491,186417.6
4711,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,29,TEPEYANCO,"CONSTRUCCION DE PAVIMENTO DE ADOCRETO EN CALLE BENITO JUAREZ, ENTRE CALLE HIDALGO Y PROGRESO.",784739,776106.87
4712,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,29,TEPEYANCO,"REHABILITACION DE AUDITORIO DE COMUNIDAD,EN CALLE FRANCISCO FLORES,ENTRE FRANCISCO FLORES Y CALLE RIO BRAVO.",1345261,1330463.13
4713,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,30,TERRENATE,CONSTRUCCION DE PAVIMENTO DE ADOQUIN EN CALLE BENITO JUAREZ ENTRE CALLE 5 DE MAYO Y BOULEVARD LAS TORTUGAS DE LA LOCALIDAD DE GUADALUPE VICTORIA.,1000000,989000
4714,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,33,TLAXCALA,"CONSTRUCCION DE CALLE MOLINATLA ENTRE CALLE BENITO JUAREZ Y CALLE SIN NOMBRE, CONSISTE EN: GURNICIONES, BANQUETAS, PAVIMENTO DE CONCRETO ESTAMPADO Y ALUMBRADO.",3235908,3200313.01
4715,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,33,TLAXCALA,ALCANTARILLADO SANITARIO EN CALLE MIRAFLORES Y PROLONGACION GALEANA ENTRE BOULEVARD DESIDERIO HERNÁNDEZ XOCHITIOTZIN,2147743,2124117.83
4716,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,33,TLAXCALA,REHABILITACION DE PAVIMENTO DE ASFALTO EN CALLE INDEPENDENCIA ENTRE CALLE LIRA Y ORTEGA Y CALLE MITLA,500000,494500
4717,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,33,TLAXCALA,REHABILITACION DE ALUMBRADO PUBLICO.,5067011,5011273.88
4718,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,33,TLAXCALA,ALCANTARILLADO PLUVIAL EN CALLE LAGO DEL NIÑO  Y CRUCE DE RECINTO FERIAL ENTRE CALLE JOAQUIN CISNEROS MOLINA CALLE DE LOS DEPORTES Y CALLE LEONARDA GOMEZ BLANCO.,2296385,2271124.76
4719,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,33,TLAXCALA,RAHABILITACION DE PAVIMENTO DE ASFALTO EN CALLE LIRA Y ORTEGA ENTRE CALLE JUSTO SIERRA Y CALLE JULIAN CARRILLO,450000,445050
4720,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,33,TLAXCALA,REHABILITACION DE PAVIMENTO DE ASFALTO EN CALLE MIGUEL N. LIRA ENTRE CALLE BENITO JUAREZ Y CALLE LIRA Y ORTEGA,250000,247250
4721,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,33,TLAXCALA,REHABILITACION DE PAVIMENTO DE ASFALTO EN CALLE LARDIZABAL ENTRE CALLE IGNACIO ALLENDE Y BOULEVARD MARIANO SANCHEZ,175000,173075
4722,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,33,TLAXCALA,REHABILITACIÓN DE PAVIMENTO DE ASFALTO EN POPOCATEPETL ENTRE CALLE EVEREST Y CALLE ANTONIO CARVAJAL,191000,188899
4723,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,33,TLAXCALA,CONSTRUCCION DEL DEPORTIVO MARIANO MATAMOROS UBICADO EN LA CALLE MARIANO MATAMOROS ENTRE CALLE TEPEHITEC Y CALLE FRANCISCO ROMERO LOCALIDAD DE SAN ESTEBAN TIZATLAN,1456000,1439984
4724,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,34,TLAXCO,CONSTRUCCIÓN DE GUARNICIONES Y PAVIMENTO DE ADOQUÍN EN AVENIDA CONSTITUCIÓN ENTRE CALLE 7 NORTE Y CALLE 6 NORTE,1000000,989000
4725,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,37,ZILTLALTÉPEC DE TRINIDAD SÁNCHEZ SANTOS,CONSTRUCCION DE PAVIMENTO DE ADOQUIN EN CALLE 12 PONIENTE ENTRE CALLE 5 NOTE Y CALLE 13 NORTE DE LA LOCALIDAD DE  ZITLALTEPEC,462174,457090.09
4726,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,37,ZILTLALTÉPEC DE TRINIDAD SÁNCHEZ SANTOS,"CONSTRUCCION DE PAVIMENTO DE ADOQUIN EN CALLE 6 PONIENTE ENTRE CALLE 3 NORTE Y CALLE 5 DE MAYO, LOCALIDAD DE  ZITLALTEPEC, MUNICIPIO DE ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS, TLAX.",380928,376737.79
4727,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,37,ZILTLALTÉPEC DE TRINIDAD SÁNCHEZ SANTOS,"CONSTRUCCION DE GUARNICIONES EN CALLE 4 SUR ENTRE CALLE 7 ORIENTE Y CALLE 9 ORIENTE, DE LA LOCALIDAD DE  ZITLALTEPEC.",88454,87481.01
4728,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,37,ZILTLALTÉPEC DE TRINIDAD SÁNCHEZ SANTOS,CONSTRUCCION DE BANQUETAS EN CALLE 4 SUR ENTRE CALLE 7 ORIENTE Y CALLE 9 ORIENTE DE LA LOCALIDAD DE ZITLALTEPEC.,68444,67691.11
4729,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,38,TZOMPANTEPEC,"PAVIMENTO CON ADOCRETO EN CALLE XICOHTENCATL ENTRE CALLE SANCOSMIOPA (REFORMA) Y CALLE GUADALUPE EN LA LOCALIDAD DE SAN JUAN QUETZALCOAPAN, TZOMPANTEPEC",1000000,989000
4730,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,39,XALOZTOC,PAVIMENTO DE CONCRETO HIDRAULICO EN CALLE EMILIANO ZAPATA ENTRE CALLE IGNACIO LOPEZ RAYON Y CALLE DIVISIÓN DEL NORTE EN LA COLONIA CENTRO 1RA SECCION,2000000,1978000
4731,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,39,XALOZTOC,"PAVIMENTO DE ADOQUIN EN CALLE NIÑOS HEROES ENTRE CALLE ALDAMA Y CALLE VICENTE GUERRERO EN EL BARIO LA SIERRA SEGUNDA SECCIÓN; EN CALLE MIGUEL N. LIRA ENTRE CALLE 16 DE SEPTIEMBRE Y CALLE CUITLAHUAC EN EL BARRIO LA SIERRA, 2DA SECC Y EN CALLE JOSEFA ORTIZ DE DOMINGUEZ Y CALLE FCO I MADERO ENTRE CALLE MIGUEL ALEMAN Y CALLE XICOHTENCATL EN LA COLONIA JOSÉ LÓPEZ PORTILLO",4300000,4252700
4732,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,40,XALTOCAN,PAVIMENTO DE ADOQUÍN EN AVENIDA XALTOCAN ENTRE BOULEVARD MIGUEL HIDALGO Y CALLE MORELOS,500000,494500
4733,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,40,XALTOCAN,PAVIMENTO DE ADOQUÍN EN AVENIDA JUAREZ ENTRE. INDEPENDENCIA Y 4TO SEÑORIO,750000,741750
4734,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,41,PAPALOTLA DE XICOHTÉNCATL,PAVIMENTACION CON ADOQUIN DE LA CALLE SAN FERNANDO. UBICADA EN CALLE SAN FERNANDO ENTRE CALLE PANFILO VILLEGAS Y CALLE XICOHTENCATL.,1000000,989000
4735,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,41,PAPALOTLA DE XICOHTÉNCATL,PAVIMENTACION CON ADOQUIN Y BANQUETAS DE LA CALLE INDEPENDENCIA. UBICADA EN LA CALLE INDEPENDENCIA  ENTRE XICOHTENCATL Y CALLE TECHACHALCO.,1100000,1087900
4736,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,42,XICOHTZINCO,"AMPLIACION Y MEJORAMIENTO DE ESPACIOS PARA LA PRACTICA DEL DEPORTE DEL COMPLEJO DEPORTIVO SALTILLO,  UBICADO EN CALLE ALDAMA ENTRE CALLE ALLENDE Y TLAHUICOLE",1362000,1347018
4737,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,42,XICOHTZINCO,CONSTRUCCIÓN DE TECHADO EN PLAZA DE USOS MÚLTIPLES EN PREESCOLAR JOSEFA ORTIZ DE DOMINGUEZ  CLAVE 29DJN0104G  UBICADO EN CALLE 16 DE DEPTIEMBRE ENTRE AVENIDA DEMOCRACIA Y CALLE FRANCISCO I. MADERO,230000,227470
4738,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,42,XICOHTZINCO,CONSTRUCCION DE ADOQUINAMIENTO DE CALLE ALDAMA ENTRE CALLE ALLENDE Y PRIVADA TLAHUICOLE,508000,502412
4739,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,43,YAUHQUEMEHCAN,CONSTRUCCIÓN DE PAVIMENTO ADOQUÍN EN AV. 5 DE MAYO ENTRE AV. 20 DE NOVIEMBRE Y AV. DEL TRABAJO SAN JOSÉ TETEL,2000000,1978000
4740,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,44,ZACATELCO,PAVIMENTACIÓN CON ADOQUINAMIENTO DE LA PRIVADA ARAUZ ENTRE CALLE ARAUZ Y CERRADA,110500,109284.5
4741,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,44,ZACATELCO,PAVIMENTACIÓN CON ADOQUINAMIENTO DE LA CALLE CUARTA CERRADA BENITO JUÁREZ ENTRE CALLE BENITO JUÁREZ Y CERRADA ,159900,158141.1
4742,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,44,ZACATELCO,PAVIMENTACIÓN CON ADOQUINAMIENTO DE PRIVADA PROLONGACIÓN REVOLUCIÓN ENTRE CALLE PROLONGACIÓN REVOLUCIÓN Y CERRADA.,110500,109284.5
4743,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,44,ZACATELCO,CONSTRUCCIÓN DE TECHUMBRE EL LA EXPLANADA DE LA SECUNDARIA GENERAL DOMINGO ARENAS  CLAVE 29DES0044S EN CALLE ACAPULCO S/N  ENTRE AVENIDA REVOLUCIÓN Y BARRANCA DE SÁNCHEZ,896346,886486.2
4744,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,44,ZACATELCO,CONSTRUCCIÓN DE TECHUMBRE EL LA EXPLANADA DE LA SECUNDARIA  GENERAL ZACATELCO ENTRE CALLE REFORMA SUR S/N CLAVE 29DES0041V  ENTRE ITURBIDE Y CALLE EXQUITLA,896346,886486.19
4745,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,44,ZACATELCO,CONSTRUCCIÓN DE PUENTE VEHICULAR.,1176408,1163467.51
4746,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,45,BENITO JUÁREZ,"CONSTRUCCION DE PAVIMENTO DE ADOQUIN EN CALLE XICOHTENCATL, ENTRE CALLE REP. DE GUATEMALA Y UNIDAD DEPORTIVA",500000,494500
4747,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,46,EMILIANO ZAPATA,PAVIMENTACIÓN DE CONCRETO HIDRAULICO EN CALLE MORELOS ENTRE CALLE NIÑOS HEROES Y ANTES DE CAMINO A CRUZ VERDE,103041,101907.55
4748,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,46,EMILIANO ZAPATA,PAVIMENTACIÓN DE CONCRETO HIDRAULICO EN CALLE NIÑOS HEROES ENTRE CALLE MORELOS Y MATAMOROS,251116,248353.72
4749,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,46,EMILIANO ZAPATA,PAVIMENTACION DE CONCRETO HIDRAULICO EN CALLE EMILIANO ZAPATA ENTRE CALLE NIÑOS HEROES Y ALVARO OBREGON,645843,638738.73
4750,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,46,EMILIANO ZAPATA,PAVIMENTACIÓN DE CONCRETO HIDRAULICO EN LA CALLE PORFIRIO DÍAZ ENTRE CALLE BENITO JUAREZ Y GUSTAVO DÍAZ ORDAZ,700000,692300
4751,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,47,LÁZARO CÁRDENAS,TECHADO EN CECYTE DE LAZARO CARDENAS,1000000,989000
4752,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,49,SAN DAMIÁN TEXÓLOC,"PAVIMENTACIÓN CON ADOQUÍN (DRENAJE, AGUA POTABLE Y BANQUETAS) EN CALLE MATAMOROS ENTRE CALLE CHAPULTEPEC Y CALLE LOS TECPAS",2500000,2472500
4753,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,49,SAN DAMIÁN TEXÓLOC,"PAVIMENTACIÓN CON CONCRETO ESTAMPADO (DRENAJE, AGUA POTABLE Y BANQUETAS) CALLE CONSTITUCIÓN ENTRE LA PAZ Y 5 DE MAYO",9500000,9395500
4754,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,49,SAN DAMIÁN TEXÓLOC,REHABILITACIÓN DE CANCHA DEPORTIVA Y ÁREAS RECREATIVAS EN LA ESCUELA SECUNDARIA TÉCNICA NO. 21 CON CLAVE 29-DST00212,2500000,2472500
4755,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,49,SAN DAMIÁN TEXÓLOC,"PAVIMENTACIÓN CON ADOQUÍN (DRENAJE, AGUA POTABLE Y BANQUETAS) EN CALLE LA PAZ ENTRE LÁZARO CÁRDENAS Y CALLE INDUSTRIAL",1500000,1483500
4756,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,49,SAN DAMIÁN TEXÓLOC,CONSTRUCCIÓN DE CANCHA DEPORTIVA EN COBAT 22 CLAVE 29-E CB0022H EN  AV. MONTERREY ENTRE PRIV. MONTERREY Y CALLE ROMERO,2000000,1978000
4757,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,49,SAN DAMIÁN TEXÓLOC,"PAVIMENTACIÓN CON ADOQUÍN (DRENAJE, AGUA POTABLE Y BANQUETAS) EN CALLE 1RO DE MAYO ENTRE CALLE MIGUEL HIDALGO Y CALLE LÁZARO CÁRDENAS Y EN LA CALLE ALLENDE ENTRE CALLE MIGUEL HIDALGO Y CALLE 1RO DE MAYO",2000000,1978000
4758,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,49,SAN DAMIÁN TEXÓLOC,"CONSTRUCCIÓN DE LA CASA DE LA CULTURA Y FORO DE LAS ARTES EN BARRIO DE ZAVALETA, ENTRE CALLE 5 DE MAYO Y CALLE DE LAS ERAS",6500000,6428500
4759,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,50,SAN FRANCISCO TETLANOHCAN,"CONSTRUCCIÓN DE CASA DE LA CULTURA CALLE HIDALGO, ENTRE CALLES 20 DE NOVIEMBRE Y MIGUEL ALEMÁN, SEGUNDA ETAPA.",1200000,1186800
4760,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,51,SAN JERÓNIMO ZACUALPAN,"CONSTRUCCION DE PAVIMENTO DE ADOQUIN, GUARNICIONES Y OBRAS COMPLEMENTARIAS EN CALLE SAN JERONIMO",3500000,3461500
4761,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,52,SAN JOSÉ TEACALCO,"PAVIMENTO CON ADOQUIN, GUARNICIONES Y BANQUETAS EN PRIVADA XICOTENCATL, ENTRE CALLE ALLENDE Y XICOTENCATL Y CALLE ALLENDE, ENTRE PRIVADA XICOTENCATL Y CALLE JUARÉZ",1400000,1384600
4762,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,53,SAN JUAN HUACTZINCO,"AMPLIACION DE AVENIDA 16 DE SEPTIEMBRE, PAVIMENTO ASFALTICO, GUARNICIONES, BANQUETAS Y ALUMBRADO PUBLICO, ENTRE CALLES CARRETERA TLAXCALA PUEBLA Y CALLE DE LAS FLORES",2000000,1978000
4763,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,56,SANTA ANA NOPALUCAN,CONSTRUCCIÓN DE TECHUMBRE EN ESCUELA SECUNDARIA TÉCNICA N° 11  CLAVE 29DST0011T,1400000,1384600
4764,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,57,SANTA APOLONIA TEACALCO,"REHABILITACIÓN CON ADOCRETO,  EN CALLE 2 DE ABRIL",1000000,989000
4765,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,58,SANTA CATARINA AYOMETLA,CONSTRUCCION DE GUARNICIONES Y BANQUETAS DE CONCRETO SIMPLE EN CALLE CUAHUTEMOC ENTRE CALLE FRANCISCO I. MADERO Y CAMINO REAL.,550000,543950
4766,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,59,SANTA CRUZ QUILEHTLA,CONSTRUCCIÓN DE PAVIMENTO DE ADOQUIN EN CALLE CAMINO REAL ENTRE CALLE MORELOS Y CALLE 20 DE NOVIEMBRE,1000000,989000
4767,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,59,SANTA CRUZ QUILEHTLA,CONSTRUCCIÓN DE PAVIMENTO DE ADOQUIN EN CALLE VENUSTIANO CARRANZA ENTRE CALLE ZARAGOZA Y CALLE PROGRESO,500000,494500
4768,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,60,SANTA ISABEL XILOXOXTLA,"CONSTRUCCIÓN DE PAVIMENTO DE ADOQUIN EN CALLE PROGRESO ENTRE CALLE IGNACIO ZARAGOZA Y AV. DIVISION DEL NORTE, BARRIO QUIAHUIXTLA SUR",285000,281865
4769,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,29,TLAXCALA,60,SANTA ISABEL XILOXOXTLA,"CONSTRUCCIÓN DE PAVIMENTO DE ADOQUÍN EN CALLE GUERRERO ENTRE CALLE MORELOS Y CALLE GUERRERO, BARRIO CULHUACA ORIENTE",285000,281865
4770,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,4,ACTOPAN,"CONSTRUCCIÓN DE SALÓN DE USOS MÚLTIPLES EN LA LOCALIDAD EL ZETAL PERTENECIENTE AL MUNICIPIO DE ACTOPAN, VER.",450000,445050
4771,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,4,ACTOPAN,"CONSTRUCCIÓN DE SALON DE USOS MÚLTIPLES EN LA LOCALIDAD DE LOS IDOLOS PERTENECIENTE AL MUNICIPIO DE ACTOPAN,VER.",1850000,1829650
4772,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,4,ACTOPAN,"CONSTRUCCIÓN DE SALON DE USOS MÚLTIPLES EN LA LOCALIDAD DE COYOLES PERTENECIENTE AL MUNICIPIO DE ACTOPAN, VER.",700000,692300
4773,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,4,ACTOPAN,"CONSTRUCCIÓN DE PAVIMENTO HIDRÁULICO (INCLUYE: GUARNICIONES Y BANQUETAS) EN CALLE LIBERTAD ENTRE CALLE INDEPENDENCIA Y EL PANTEÓN EN LA LOCALIDAD DE LOS OTATES PERTENECIENTE AL MUNICIPIO DE ACTOPAN, VER.",2000000,1978000
4774,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,8,ALPATLÁHUAC,"REHABILITACIÓN DE LA AVENIDA AGUSTÍN DE ITURBIDE INCLUYE: GUARNICIONES Y BANQUETAS; RED DE DRENAJE SANITARIO; RED DE AGUA POTABLE, ENTRE LAS CALLES FCO. I. MADERO Y GUADALUPE VICTORIA",5000000,4945000
4775,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,9,ALTO LUCERO DE GUTIÉRREZ BARRIOS,CONSTRUCCIÓN DE PAVIMENTO HIDRÁULICO EN CALLE CRISTO REY (2A ETAPA) ENTRE CALLEJÓN DE CRISTO REY Y SALIDA A LA PLAYA EN LA LOCALIDAD DE PALMA SOLA MUNICIPIO DE ALTO LUCERO DE GUTIERREZ BARRIOS. VER.,2000000,1978000
