key,name,ramo,unidad,state,lat,lng,advance,monto_total_inversion,ciclo,classification,ejercido
'1650GYR0046,"Ampliación y remodelación del servicio de Urgencias del Hospital General de Subzona con Medicina Familiar No. 2  en Ciudad Constitución, Baja California Sur.",50,Instituto Mexicano del Seguro Social,3,25,-112,0,44468257,2017,,0
'1650GYR0047,"Construcción y Equipamiento de la UMF de 10 consultorios en  Ecatepec,  Estado de México.",50,Instituto Mexicano del Seguro Social,15,20,-99,0,36808421,2017,,0
'1650GYR0048,"Ampliación y Remodelación de la Unidad de Cuidados Intensivos Neonatales (UCIN) del Hospital General Regional No. 1 en Querétaro, Querétaro.",50,Instituto Mexicano del Seguro Social,22,21,-100,6,21728517,2017,,1366427
'1650GYR0049,"Construcción de UMF de 6 consultorios en el municipio de Tulum, Quintana Roo.",50,Instituto Mexicano del Seguro Social,23,20,-87,0,42583526,2017,,0
'1650GYR0050,"Ampliación y Remodelación de UMAE Ignacio García Téllez en Mérida, Yucatán",50,Instituto Mexicano del Seguro Social,31,21,-90,0,72136841,2017,,0
'1650GYR0051,Programa nacional de adquisición de máquinas de coser para los Centros de Seguridad Social 2016,50,Instituto Mexicano del Seguro Social,35,0,0,0,5139064,2017,,0
'1650GYR0052,"Ampliación y remodelación del área de Urgencias del Hospital General de Zona con Medicina Familiar No. 7 en Monclova, Coahuila",50,Instituto Mexicano del Seguro Social,5,27,-101,0,15128006,2017,,0
'1650GYR0053,"Ampliación y remodelación de la Unidad de Cuidados Intensivos de Adultos (UCIA) del HGR 1 Orizaba, Veracruz Sur.",50,Instituto Mexicano del Seguro Social,30,19,-97,0,16036890,2017,,0
'1650GYR0054,"Ampliación y remodelación de la Unidad de Cuidados Intensivos de Neonatales (UCIN) del HGZ 24 Poza Rica, Veracruz.",50,Instituto Mexicano del Seguro Social,30,21,-97,0,2184655,2017,,0
'1650GYR0055,"Construcción de UMF de 6 Consultorios en el municipio de Tuxpan, Veracruz.",50,Instituto Mexicano del Seguro Social,30,21,-97,0,36711365,2017,,0
'1650GYR0056,"Construcción de Barda Perimetral del Almacén General Delegacional en el Municipio de Culiacán, Sinaloa",50,Instituto Mexicano del Seguro Social,25,0,0,26,3789103,2017,,704646
'1650GYR0057,"Sustitución de mobiliario en las oficinas de nivel central del IMSS, 2016.",50,Instituto Mexicano del Seguro Social,9,0,0,99,157180908,2017,,5312672
'1650GYR0058,"Construcción del Hospital General de Zona de 90 camas, en Ciudad Acuña, Coahuila.",50,Instituto Mexicano del Seguro Social,5,29,-101,11,916576647,2017,,15584452
'1650GYR0060,"Construcción de la Unidad de Medicina Familiar con 10 consultorios y atención médica continua, en el municipio de Nacajuca, en la delegación de Tabasco.",50,Instituto Mexicano del Seguro Social,27,18,-93,99,83834426,2017,,60996253
'1650GYR0061,"Construcción de Hospital General de Zona de 144 camas en el municipio de Pachuca, Hidalgo",50,Instituto Mexicano del Seguro Social,13,20,-99,22,1037963417,2017,,196060508
'1650GYR0062,"Construcción de 4 consultorios de especialidades médicas y 1 Oficina para el Jefe de Servicio, HGSZ C/Medicina Familiar No. 12 en Linares, Nuevo León.",50,Instituto Mexicano del Seguro Social,19,25,-100,0,1993046,2017,,0
'1650GYR0063,Adquisición de Equipo y Mobiliario Administrativo para la Delegación Hidalgo.,50,Instituto Mexicano del Seguro Social,13,0,0,99,1623901,2017,,5423
'1650GYR0065,"Sustitución del Centro de Atención Inmediata para Casos Especiales (CAICE) en Hermosillo, Estado de Sonora.",50,Instituto Mexicano del Seguro Social,26,29,-111,24,65035903,2017,,9329855
'1650GYR0066,"Ampliación, Remodelación y Equipamiento de Aula de Spinning en el Centro de Seguridad Social de Tepic.",50,Instituto Mexicano del Seguro Social,18,21,-105,78,886582,2017,,359355
'1650GYR0067,Programa nacional de adquisición de estufas y hornos para Centros de Seguridad Social y Guarderias 2016,50,Instituto Mexicano del Seguro Social,35,0,0,0,6714593,2017,,0
'1650GYR0068,Programa nacional de sustitución de sillas. Etapa 1,50,Instituto Mexicano del Seguro Social,35,0,0,99,154788549,2017,,1213827
'1650GYR0069,Construcción de Gimnasio de Usos Múltiples en el Centro de Seguridad Social de Morelia,50,Instituto Mexicano del Seguro Social,16,20,-101,0,1850203,2017,,155850
'1650GYR0070,"Sustitución de Materiales de las Fachadas de la Unidad Médica de Alta Especialidad, Hospital de Especialidades N 1, Centro Médico Nacional Bajío, León, Guanajuato.",50,Instituto Mexicano del Seguro Social,11,0,0,17,9703937,2017,,1728784
'1650GYR0071,"Adquisición de Equipo electromecánico para la Planta de Lavado Oriente, perteneciente, a la Delegación Sur del Distrito Federal",50,Instituto Mexicano del Seguro Social,9,0,0,0,28123226,2017,,0
'1650GYR0072,Programa de adquisición de Equipo y Mobiliario por concepto de atención de emergencia obstétrica.,50,Instituto Mexicano del Seguro Social,9,0,0,95,2660447,2017,,1814057
'1650GYR0074,"Ampliación y remodelación del HGOMF 60 Tlalnepantla, México Oriente, para la creación de Unidad de Cuidados Intensivos Neonatales",50,Instituto Mexicano del Seguro Social,15,20,-99,0,12265161,2017,,0
'1650GYR0075,"Ampliación y remodelación del HGZMF No. 76 XALOSTOC, Estado de México Oriente para la creación de la Unidad de Cuidados Intensivos UCIA.",50,Instituto Mexicano del Seguro Social,15,20,-99,0,14701933,2017,,0
'1650GYR0076,"Ampliación y Remodelación del HGZMF 3 en Mazatlán, Sinaloa para la creación de la Unidad de Cuidados Intensivos Neonatales (UCIN)",50,Instituto Mexicano del Seguro Social,25,23,-106,0,19348446,2017,,0
'1650GYR0077,"Sustitución del HGZMF 1 La Paz, de 15 consultorios medicina familiar y 7 medicina preventiva en La Paz, Baja California.",50,Instituto Mexicano del Seguro Social,3,24,-110,0,52225129,2017,,0
'1650GYR0078,"Construcción de la Unidad de Medicina Familiar (UMF) nueva de 6 consultorios con AMC, en Salamanca, Guanajuato",50,Instituto Mexicano del Seguro Social,11,21,-101,0,41848687,2017,,0
'1650GYR0079,"Sustitución de la Unidad de Medicina Familiar No. 80 de 10 consultorios en Torreón, Coahuila",50,Instituto Mexicano del Seguro Social,5,26,-103,0,52225130,2017,,0
'1650GYR0080,"Sustitución de la Unidad de Medicina Familiar No. 50 (UMF) de 10 consultorios en Durango, Durango.",50,Instituto Mexicano del Seguro Social,10,24,-105,0,82162152,2017,,403450
'1650GYR0081,"Ampliación y Remodelación del área de consulta de la UMF No. 44 en Ciénega de Flores, Nuevo León.",50,Instituto Mexicano del Seguro Social,19,26,-100,0,1851150,2017,,0
'1650GYR0082,"Construcción de la Unidad de Medicina Familiar (UMF) nueva de 10 consultorios en Tláhuac, Distrito Federal.",50,Instituto Mexicano del Seguro Social,9,19,-99,75,52393636,2017,,37936233
'1650GYR0083,"Ampliación y Remodelación del HGZMF 29 Aragón, Distrito Federal Norte para la creación de la Unidad de Cuidados Intensivos para Adultos (UCIA).",50,Instituto Mexicano del Seguro Social,9,19,-99,0,11604396,2017,,0
'1650GYR0084,"Ampliación y Remodelación del Hospital General de Zona No. 51 para la creación de la Unidad de Cuidados Intensivos Neonatales en Chapala, Durango",50,Instituto Mexicano del Seguro Social,10,26,-104,0,13013122,2017,,0
'1650GYR0085,"Ampliación y remodelación de la Unidad de Medicina Familiar No. 20 en Centla, Tabasco",50,Instituto Mexicano del Seguro Social,27,19,-93,0,7059097,2017,,0
'1650GYR0086,"Ampliación y remodelación de la Unidad de Cuidados Intensivos Adultos (UCIA) en el hospital HGZMF 7 Monclova, Coahuila.",50,Instituto Mexicano del Seguro Social,5,27,-101,0,29533990,2017,,0
'1650GYR0087,"Ampliación y Remodelación de la UMF No. 6 en la localidad de Ixhuatlancillo, Veracruz Sur.",50,Instituto Mexicano del Seguro Social,30,19,-97,0,20909467,2017,,0
'1650GYR0088,"Sustitución de la Unidad de Medicina Familiar No. 50 (UMF) de 10 consultorios en Guanajuato, Guanajuato.",50,Instituto Mexicano del Seguro Social,11,21,-101,0,52225130,2017,,0
'1650GYR0089,"Reestructuración y Recimentación de la Unidad de Medicina Familiar No. 76 con Unidad Médica de Atención Ambulatoria (UMF/UMAA) en el municipio de Nuevo Laredo, Tamaulipas.",50,Instituto Mexicano del Seguro Social,28,0,0,98,57759908,2017,,19347990
'1650GYR0091,"Programa de sustitución de equipo médico en unidades de los tres niveles de atención a la salud del IMSS, 2017.",50,Instituto Mexicano del Seguro Social,35,0,0,69,3955517988,2017,,1092131431
'1650GYR0092,"Remodelación Integral de la Guardería Ordinaria No. 0002, en Monterrey, Nuevo León.",50,Instituto Mexicano del Seguro Social,19,26,-100,99,15647333,2017,,11248889
'1650GYR0093,"Ampliación y Remodelación del Área de Anatomía Patológica en el Hospital de Especialidades No. 14 CMN Adolfo Ruiz Cortines, Veracruz.",50,Instituto Mexicano del Seguro Social,30,19,-96,0,27065016,2017,,0
'1650GYR0094,"Ampliación y remodelación del servicio de hospitalización con incremento de 30 camas en el HGR No. 1 en Chihuahua, Chihuahua.",50,Instituto Mexicano del Seguro Social,8,29,-106,0,27521375,2017,,0
'1650GYR0097,"Construcción de Bodega de Documentos de 250 m2, para los diversos Departamentos de la Subdelegación Tepic del IMSS,  en el municipio de Tepic, Nayarit",50,Instituto Mexicano del Seguro Social,18,22,-105,99,649559,2017,,0
'1650GYR0099,"Construcción del módulo de Educación del HGR No. 1 de Ciudad Obregón, Sonora.",50,Instituto Mexicano del Seguro Social,26,27,-110,0,13767194,2017,,0
'1650GYR0102,"Ampliación de la Sección de Ejecución Fiscal de la Subdelegación en la Subdelegación Tuxtla Gutiérrez, Chiapas.",50,Instituto Mexicano del Seguro Social,7,17,-93,0,858741,2017,,0
'1650GYR0103,Ampliación y remodelación de la Unidad de Banco de Sangre y Laboratorio Clínico del HGZ No. 1 en  Campeche,50,Instituto Mexicano del Seguro Social,4,20,-90,0,30312817,2017,,0
'1650GYR0104,"Construcción de un Subalmacén en el HGR No. 1, Querétaro, Qro.",50,Instituto Mexicano del Seguro Social,22,21,-100,99,3674793,2017,,672582
'1650GYR0105,Ampliación y Remodelación del área de terapia y quirófanos del Hospital de Traumatología de la UMAE Magdalena Salinas en la Ciudad de México.,50,Instituto Mexicano del Seguro Social,9,19,-99,0,106522501,2017,,0
'1650GYR0106,"Remodelación y ampliación a las áreas de Consultorios de Medicina Familiar y de Especialidades del Hospital General de Zona y Medicina Familiar número 5 en Tula de Allende, Hidalgo.",50,Instituto Mexicano del Seguro Social,13,20,-99,95,15525623,2017,,0
'1650GYR0107,"Ampliación y Remodelación de diversos servicios del HGZ No.17 en el municipio de Monterrey, Nuevo León.",50,Instituto Mexicano del Seguro Social,19,26,-100,0,207469530,2017,,0
'1650GYR0108,"Ampliación y Remodelación del área de tococirugía y servicios complementarios del HGZMF No. 1 en el municipio de San Luis Potosí, San Luis Potosí.",50,Instituto Mexicano del Seguro Social,24,22,-101,0,66187665,2017,,998760
'1650GYR0109,"Ampliación y Remodelación de quirófanos del HGZMF No. 2 en el municipio de San Luis Potosí, San Luis Potosí",50,Instituto Mexicano del Seguro Social,24,22,-101,0,70970956,2017,,1276000
'1650GYR0113,Proyecto de construcción del Centro de Simulación en la UMAE Hospital de Especialidades del Centro Médico Nacional Siglo XXI de la Ciudad de México.,50,Instituto Mexicano del Seguro Social,9,19,-99,0,52393636,2017,,0
'1650GYR0116,"Sustitución de una escalera de emergencia en el Ala Norte de la Torre de Hospitalización de la UMAE No. 14 en Veracruz, Veracruz.",50,Instituto Mexicano del Seguro Social,30,0,0,0,4514444,2017,,0
'1650GYR0117,"Ampliación y Remodelación de diversas áreas del HGZ No. 71 en el municipio de Veracruz Norte, Veracruz",50,Instituto Mexicano del Seguro Social,30,19,-96,0,253036773,2017,,0
'1650GYR0118,Ampliación y Remodelación de los quirófanos del Hospital de Especialidades de la UMAE CMN S XXI.,50,Instituto Mexicano del Seguro Social,9,19,-99,0,100667946,2017,,0
'1650GYR0119,"Ampliación y Remodelación de diversos servicios del HGZ No. 33 Félix U. Gómez, en el municipio de Monterrey, Nuevo León.",50,Instituto Mexicano del Seguro Social,19,26,-100,0,55473156,2017,,0
'1650GYR0120,"Sustitución de la UMFH No. 2 en el municipio de Mexicali, Baja California.",50,Instituto Mexicano del Seguro Social,2,33,-115,0,36559891,2017,,0
'1650GYR0121,"Servicio de Terapia Adultos, Pediatría y Unidad Coronaria de esta UMAE Hospital de Especialidades No. 71, Torreón, Coah.",50,Instituto Mexicano del Seguro Social,5,26,-103,0,64956037,2017,,0
'1650GYR0122,"Construcción de Bodega para el Resguardo de Bienes Embargados y Documentos Oficiales de la Subdelegación Tapachula, Chiapas",50,Instituto Mexicano del Seguro Social,7,15,-92,0,700697,2017,,0
'1650GYR0124,"Construcción del Hospital General de Zona nuevo de 90 camas en Atlacomulco, Estado de México.",50,Instituto Mexicano del Seguro Social,15,20,-100,9,832141024,2017,,10527835
'1650GYR0125,"Ampliación y Remodelación de diversos servicios e incremento de camas del HGSMF No. 2 en el municipio de Cozumel, Quintana Roo",50,Instituto Mexicano del Seguro Social,23,20,-87,1,122167149,2017,,3820168
'1650GYR0126,"Valuación Económica Financiera para la ampliación externa del Hospital General de Zona No. 2 de Fresnillo, Zacatecas. Consistente en construcción de hospital con 35 camas de Gineco Obstetricia y un quirófano de TQX.",50,Instituto Mexicano del Seguro Social,32,23,-103,0,159839389,2017,,0
'1650GYR0127,Remodelación del laboratorio de anatomía patológica del Centro Médico Siglo XXI.,50,Instituto Mexicano del Seguro Social,9,19,-99,0,25039009,2017,,0
'1650GYR0128,"Sustitución de la UMF No. 1 (2da etapa) Construcción de la Unidad de Medicina Familiar de 10 consultorios con atención médica continua, en Zacatecas, Zacatecas",50,Instituto Mexicano del Seguro Social,32,23,-103,0,72870355,2017,,0
'1650GYR0129,"Ampliación y Remodelación del servicio de tococirugía del HGZ No. 36 en el municipio de Coatzacoalcos, Veracruz Sur.",50,Instituto Mexicano del Seguro Social,30,18,-94,0,65266105,2017,,0
'1650GYR0130,"Ampliación y Remodelación del área de hospitalización, urgencias y quirófanos del HGZ No.14 en el municipio de Guadalajara, Jalisco",50,Instituto Mexicano del Seguro Social,14,21,-103,0,113673065,2017,,0
'1650GYR0131,"Ampliación y Remodelación de las Áreas de camas de Hospitalización en el Hospital General de Zona Camelinas en Morelia, Michoacán.",50,Instituto Mexicano del Seguro Social,16,20,-101,0,52393636,2017,,0
'1650GYR0132,"Ampliación y Remodelación de diversos servicios del HGZ No.1 en el municipio de Tepic, Nayarit.",50,Instituto Mexicano del Seguro Social,18,22,-105,0,126671680,2017,,0
'1650GYR0133,Programa Nacional de Mantenimiento a Unidades de Primer Nivel de Atención Médica.,50,Instituto Mexicano del Seguro Social,35,0,0,0,68583797,2017,,0
'1650GYR0134,Programa nacional de mantenimiento a unidades de segundo nivel de atención médica.,50,Instituto Mexicano del Seguro Social,35,0,0,0,147234607,2017,,0
'1650GYR0135,Programa nacional de mantenimiento a unidades de tercer nivel de atención médica.,50,Instituto Mexicano del Seguro Social,35,0,0,0,108961783,2017,,0
'1651GYN0001,Construcción de Clínicas de Medicina Familiar.,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,35,0,0,0,363121830,2017,,0
'1651GYN0003,Remodelación y mantenimiento de inmuebles Administrativos.,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,9,0,0,96,73982101,2017,,9034833
'1651GYN0006,Fortalecimiento de la infraestructura en los Hospitales de Alta Especialidad en Area Metropolitana.,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,9,19,-99,63,413776316,2017,,78935276
'1651GYN0007,Fortalecimiento de la Infraestructura de Hospitales de Alta Especialidad en el Interior de la República Méxicana.,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,35,0,0,72,419963660,2017,,80666570
'1651GYN0008,Fortalecimiento de equipo médico en hospitales regionales de tercer nivel de atención de la salud en el ISSSTE.,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,35,0,0,35,1017236690,2017,,336498389
'1651GYN0009,Renovación de maquinaria y equipo industrial para el desarrollo operacional en los centros de prestaciones integrales y atención médica.,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,35,0,0,13,46565049,2017,,5865054
'1651GYN0010,Sustitución de mobiliario y equipo administrativo para el desarrollo operacional en los centros de prestaciones integrales y unidades médicas.,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,35,0,0,5,97230036,2017,,4860956
'1651GYN0011,"Construcción de Unidad de Medicina Familiar en Tixkokob, Yucatán",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,31,21,-89,0,9563506,2017,,0
'1651GYN0012,Fortalecimiento de equipo médico en unidades de primer nivel de atención.,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,35,0,0,0,133951560,2017,,481342
'1651GYN0013,"Construcción de Unidad de Medicina Familiar en Acatlán de Juárez, Jalisco.",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,14,20,-104,0,13538980,2017,,0
'1651GYN0014,"Construcción de Unidad de Medicina Familiar en Zacoalco, Jalisco.",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,14,20,-104,0,13538980,2017,,0
'1651GYN0015,"Construcción de Unidad de Medicina Familiar en Gustavo Díaz Ordaz, Tamaulipas.",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,28,26,-99,0,19798407,2017,,0
'1651GYN0016,Fortalecimiento de equipo médico en unidades de segundo nivel de atención a la salud.,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,35,0,0,0,140835652,2017,,0
'1651GYN0017,"Construcción de Unidad de Medicina Familiar en Playa del Carmen, Q. Roo.",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,23,21,-87,0,14322807,2017,,0
'1651GYN0018,"Construcción de Unidad de Medicina Familiar en Rosarito, Baja California",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,2,32,-117,0,11711049,2017,,0
'1651GYN0019,"Construcción de Unidad de Medicina Familiar en San Buenaventura, Coah.",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,5,27,-102,0,9107562,2017,,0
'1651GYN0020,"Ampliación y remodelación de la Clínica de Medicina Familiar de Valle de Aragón, Estado de México.",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,15,19,-99,15,51202575,2017,,7306083
'1651GYN0021,"Ampliación y remodelación de la Clínica de Medicina Familiar de Tlalnepantla, Estado de México.",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,15,20,-99,49,42581812,2017,,19734406
'1651GYN0022,"Construcción de Unidad de Medicina Familiar en Colotlán, Jalisco.",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,14,22,-103,0,13599441,2017,,0
'1651GYN0023,"Construcción de Unidad de Medicina Familiar en Santander Jiménez, Tamaulipas.",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,28,24,-98,0,10612738,2017,,0
'1651GYN0024,"Ampliación y remodelación de la Clínica de Medicina Familiar de Ecatepec de Morelos, Estado de México.",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,15,20,-99,28,49343584,2017,,13390578
'1651GYN0025,"Construcción de Unidad de Medicina Familiar en Tamazula de Giordano, Jalisco.",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,14,20,-103,0,13538980,2017,,0
'1651GYN0026,"Ampliación y remodelación del Hospital Regional Pdte. Benito Juárez, Oaxaca.",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,20,17,-97,46,195882165,2017,,86805438
'1651GYN0027,"Ampliación y remodelación de la Clínica de Medicina Familiar de Nuevo ISSSTE Pantitlán, Estado de México.",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,15,19,-99,49,47344726,2017,,22122022
1653TVV0001,Museo Nacional de Energía y Tecnología,18,Instituto Nacional de Electricidad y Energías Limpias,9,19,-99,0,1386335607,2017,,0
1653TVV0001,Museo Nacional de Energía y Tecnología,21,Fondo Nacional de Fomento al Turismo,9,19,-99,0,1386335607,2017,,0
'17022100001,Adquisición de bienes muebles para la operación de actividades administrativas del E.M.P.,2,Estado Mayor Presidencial,9,0,0,70,1974088,2017,,987044
'17022110002,Adquisición de equipo de seguridad para la operación de la C.G.T.A.P.,2,Coordinación General de Transportes Aéreos Presidenciales,9,0,0,100,1723988,2017,,1645227
'17047100001,"Programa de Adquisición de Mobiliario y Equipo Electrónico para la  Dirección General de Radio, Televisión y Cinematografía",4,"Dirección General de Radio, Televisión y Cinematografía",9,0,0,0,6000399,2017,,0
'1704D000001,ADQUISICIÓN DE EQUIPO DE REVISIÓN VEHICULAR NO INTRUSIVA PARA CENTROS FEDERALES DE READAPTACIÓN SOCIAL,4,Prevención y Readaptación Social,35,0,0,0,329105385,2017,,0
'1704F000001,Programa de Adquisición de Mobiliario y Equipo Diverso para el Tribunal Federal de Conciliación y Arbitraje.,4,Tribunal Federal de Conciliación y Arbitraje,9,0,0,0,2705958,2017,,0
'1704H000001,Adquisición de Vehículo Aéreo no Tripulado (VANT),4,Centro Nacional de Prevención de Desastres,9,0,0,100,1401194,2017,,0
'1704I000001,Fortalecimiento de infraestructura para redes de comunicación,4,Centro de Investigación y Seguridad Nacional,35,0,0,0,150628852,2017,,0
'1704I000002,"Adquisición de equipos para recopilación, procesamiento y almacenamiento de información en formatos de audio, imagen y video",4,Centro de Investigación y Seguridad Nacional,35,0,0,0,116643375,2017,,0
'1704I000009,Parque vehicular operativo,4,Centro de Investigación y Seguridad Nacional,9,0,0,0,3254525,2017,,0
'1704L000001,Adquisición de Vehículos para la Gendarmería Ambiental,4,Policía Federal,9,0,0,0,87441683,2017,,0
'1704L000002,"Adecuación y rehabilitación de espacios que alojaran al Centro de Atención Psicológico y Estrés Postraumático y Atención a Derechos Humanos, en el Centro de Mando de la Policía Federal en Iztapalapa.",4,Policía Federal,9,19,-99,0,15142196,2017,,0
'17067130001,Adquisición de máquinas y equipo para actualizar la infraestructura productiva de los Talleres de Impresión de Estampillas y Valores.,6,Dirección General de Talleres de Impresión de Estampillas y Valores,9,0,0,0,4725990,2017,,0
'1706A000001,Balanceo y aceleración de aplicaciones,6,Instituto de Administración y Avalúos de Bienes Nacionales,9,0,0,0,2460395,2017,,0
'1706C000001,PROGRAMA DE ADQUISICIÓN DE MOBILIARIO,6,Comisión Nacional de Seguros y Fianzas,34,0,0,71,17741563,2017,,873380
'1706E000001,Ampliación del área de vehículos ligeros de Nuevo Laredo II,6,Servicio de Administración Tributaria,28,27,-100,18,343274843,2017,,0
'1706E000002,Modernización de Reynosa  Pharr,6,Servicio de Administración Tributaria,28,26,-98,45,787742536,2017,,0
'1706E000003,Modernización y ampliación del cruce Mexicali I  Calexico,6,Servicio de Administración Tributaria,2,33,-115,3,566735203,2017,,0
'1706G0N0001,PROGRAMA DE INVERSION PARA ADQUISICION  DE MOBILIARIO Y EQUIPO DE ADMINISTRACIÓN,6,"Banco Nacional de Comercio Exterior, S.N.C.",9,0,0,22,5503807,2017,,999090
'1706G1C0004,"Sustitución y adquisición de diverso equipo y mobiliario educacional, recreativo y de administración.",6,"Banco Nacional de Obras y Servicios Públicos, S.N.C.",9,0,0,0,732949,2017,,0
'1706G2T0001,Sistema Información Numismática para Casa de Moneda de México,6,Casa de Moneda de México,24,0,0,0,510524,2017,,0
'1706HAN0001,"COMPRA Y SUSTITUCIÓN DE MOBILIARIO Y EQUIPO DE ADMINISTRACIÓN A NIVEL NACIONAL, QUE SE ENCUENTRA EN ALTO GRADO DE DETERIORO Y OBSOLESCENCIA.",6,"Financiera Nacional de Desarrollo Agropecuario, Rural, Forestal y Pesquero",35,0,0,81,11998143,2017,,6992185
'1706HBW0001,Programa de adquisición de licencias de software 2017,6,"Fondo de Garantía y Fomento para la Agricultura, Ganadería y Avicultura",16,0,0,100,1277062,2017,,930005
'1706HJO0001,Programa de sustitución de mobiliario y equipo,6,"Banco del Ahorro Nacional y Servicios Financieros, S.N.C.",35,0,0,0,27854641,2017,,0
'1706HJY0001,Programa de Adquisiciones de Máquinas de Sorteos con Accesorios y Multiset.,6,Pronósticos para la Asistencia Pública,9,0,0,0,48040930,2017,,0
'1706HJY0002,Programa de Adquisición de un Equipo de Circuito Cerrado de Televisión y Control de Accesos.,6,Pronósticos para la Asistencia Pública,9,0,0,0,4086704,2017,,0
'1706HKA0001,Adquisición de equipos de Energía Ininterrumpible (UPS) para el edificio sede del SAE,6,Servicio de Administración y Enajenación de Bienes,9,0,0,0,7279534,2017,,0
'1706HKA0002,Adquisición de equipo para difusión de audio y video en línea,6,Servicio de Administración y Enajenación de Bienes,34,0,0,0,57407,2017,,0
'1706HKI0001,Programa de adquisición de mobiliario y equipo para Sociedad Hipotecaria Federal 2017,6,"Sociedad Hipotecaria Federal, S.N.C.",9,0,0,44,9686577,2017,,3433050
'17071100001,Adquisición de vehículos tácticos.,7,Dirección General de Administración,35,0,0,0,1033908646,2017,,0
'17071100002,"ADQUISICIÓN DE EQUIPOS DE SONIDO PARA UNIDADES, DEPENDENCIAS E INSTALACIONES DEL  EJÉRCITO Y FUERZA AÉREA MEXICANOS.",7,Dirección General de Administración,35,0,0,41,13726812,2017,,1134133
'17071100003,ADQUISICIÓN DE EQUIPAMIENTO PARA SATISFACER NECESIDADES DE RADIO COMUNICACIÓN EN LA II REGIÓN MILITAR.,7,Dirección General de Administración,35,0,0,5,4948286,2017,,0
'17071100020,ADQUISICION DE EQUIPOS PARA EL SISTEMA DE INTRANET,7,Dirección General de Administración,35,0,0,0,2252926,2017,,0
'17071100022,ADQUISICIÓN DE DISPENSADORES DE COMBUSTIBLE PARA TRES GASOLINERAS DEL EJÉRCITO Y FUERZA,7,Dirección General de Administración,35,0,0,10,3925987,2017,,3445200
'17071100023,ADQUISICIÓN DE EQUIPOS TELEFÓNICOS Y SATELITALES PARA EL CENTRO DE COMUNICACIONES DE LA S.D.N.,7,Dirección General de Administración,9,0,0,30,8073276,2017,,1684655
'17071100026,"ADQUISICIÓN DE EQUIPO DE ELECTRÓNICO PARA LAS UNIDADES, DEPENDENCIAS E INSTALACIONES DEL EJERCITO 2018.",7,Dirección General de Administración,35,0,0,10,61935213,2018,,1899029
'17071100031,ADQUISICIÓN DE VEHÍCULOS BLINDADOS CON CARACTERISTICAS CIVILES.,7,Dirección General de Administración,9,0,0,0,35441050,2017,,0
'17071120001,Adquisición de bienes instrumentales y equipos industriales,7,Dirección General de Industria Militar,35,0,0,100,21481391,2017,,8168728
'17071120002,SUSTITUCION DE MOLDES DE INYECCION DE PLASTICO Y/O ALUMINIO OBSOLETOS,7,Dirección General de Industria Militar,35,0,0,100,50991381,2017,,10713724
'17071120003,SUSTITUCIÓN DE MAQUINARIA Y EQUIPOS OBSOLETOS DE LA FÁBRICA CENTRAL DE HERRAMIENTAS,7,Dirección General de Industria Militar,35,0,0,0,36709077,2017,,0
'17071130001,"REEMPLAZO DE MAQUINARIA Y EQUIPO INDUSTRIAL PARA MEJORAR LOS PROCESOS PRODUCTIVOS Y REDUCIR COSTOS DE PRODUCCIÓN, OPERACIÓN Y MANTENIMIENTO 2017.",7,Dirección General de Fábricas de Vestuario y Equipo,9,0,0,100,322911513,2017,,3338649
'17071130002,REEMPLAZO DEL SISTEMA PARA EL CONTROL DE INCENDIOS  EN LA D.G.FA.V.E.,7,Dirección General de Fábricas de Vestuario y Equipo,9,0,0,0,38139250,2017,,0
'17071140001,EQUIPAMIENTO DE LAS DELEGACIONES PERICIALES.,7,Dirección General de Justicia Militar,35,0,0,0,57356119,2017,,0
